11-Apr-74 0.001304
15-Apr-74 -0.001207
16-Apr-74 0.020669
17-Apr-74 0.007176
18-Apr-74 0.002894
19-Apr-74 -0.011518
22-Apr-74 -0.001547
23-Apr-74 -0.014664
24-Apr-74 -0.016088
25-Apr-74 -0.005635
26-Apr-74 0.008409
29-Apr-74 0.000935
30-Apr-74 0.001592
1-May-74 0.020472
2-May-74 -0.003303
3-May-74 -0.006063
6-May-74 -0.001206
7-May-74 0.002687
8-May-74 0.004533
9-May-74 0.017368
10-May-74 -0.017707
13-May-74 -0.005703
14-May-74 0.002685
15-May-74 -0.002123
16-May-74 -0.012670
17-May-74 -0.019752
20-May-74 -0.007840
21-May-74 -0.003557
22-May-74 -0.008598
23-May-74 0.003314
24-May-74 0.014182
28-May-74 -0.002878
29-May-74 -0.023247
30-May-74 0.010322
31-May-74 -0.001755
3-Jun-74 0.023798
4-Jun-74 0.009047
5-Jun-74 0.001798
6-Jun-74 0.018273
7-Jun-74 0.009901
10-Jun-74 0.006969
11-Jun-74 -0.008829
12-Jun-74 -0.004131
13-Jun-74 0.004148
14-Jun-74 -0.010551
17-Jun-74 -0.011695
18-Jun-74 -0.003564
19-Jun-74 -0.004998
20-Jun-74 -0.006440
21-Jun-74 -0.006579
24-Jun-74 0.001153
25-Jun-74 0.015337
26-Jun-74 -0.014345
27-Jun-74 -0.016280
28-Jun-74 -0.001555
1-Jul-74 0.004773
2-Jul-74 -0.019299
3-Jul-74 0.002770
5-Jul-74 -0.001387
8-Jul-74 -0.026775
9-Jul-74 0.002232
10-Jul-74 -0.013169
11-Jul-74 -0.003280
12-Jul-74 0.036347
15-Jul-74 -0.000788
16-Jul-74 -0.013526
17-Jul-74 0.011598
18-Jul-74 0.005376
19-Jul-74 -0.001584
22-Jul-74 0.003071
23-Jul-74 0.009312
24-Jul-74 0.010091
25-Jul-74 -0.012522
26-Jul-74 -0.013963
29-Jul-74 -0.017436
30-Jul-74 -0.006901
31-Jul-74 -0.010633
1-Aug-74 -0.008357
2-Aug-74 0.001970
5-Aug-74 0.010391
6-Aug-74 0.017596
7-Aug-74 0.030732
8-Aug-74 -0.015886
9-Aug-74 -0.009670
12-Aug-74 -0.012878
13-Aug-74 -0.014141
14-Aug-74 -0.021020
15-Aug-74 -0.003592
16-Aug-74 -0.008592
19-Aug-74 -0.013260
20-Aug-74 0.006941
21-Aug-74 -0.020995
22-Aug-74 -0.009781
23-Aug-74 -0.025304
26-Aug-74 0.001937
27-Aug-74 -0.024109
28-Aug-74 -0.007341
29-Aug-74 -0.014656
30-Aug-74 0.033098
3-Sep-74 -0.022473
4-Sep-74 -0.023111
5-Sep-74 0.035123
6-Sep-74 0.010615
9-Sep-74 -0.022039
10-Sep-74 -0.007195
11-Sep-74 -0.005242
12-Sep-74 -0.019825
13-Sep-74 -0.022673
16-Sep-74 0.020090
17-Sep-74 0.014051
18-Sep-74 0.004824
19-Sep-74 0.033962
20-Sep-74 -0.004881
23-Sep-74 -0.010496
24-Sep-74 -0.014494
25-Sep-74 -0.006345
26-Sep-74 -0.018417
27-Sep-74 -0.025126
30-Sep-74 -0.022638
1-Oct-74 -0.005018
2-Oct-74 -0.005440
3-Oct-74 -0.023141
4-Oct-74 -0.005191
7-Oct-74 0.039346
8-Oct-74 -0.008114
9-Oct-74 0.047110
10-Oct-74 0.027036
11-Oct-74 0.015569
14-Oct-74 0.023292
15-Oct-74 -0.022420
16-Oct-74 -0.024468
17-Oct-74 0.014246
18-Oct-74 0.005281
21-Oct-74 0.022813
22-Oct-74 -0.010391
23-Oct-74 -0.026899
24-Oct-74 -0.013596
25-Oct-74 -0.000110
28-Oct-74 -0.003694
29-Oct-74 0.040231
30-Oct-74 0.020763
31-Oct-74 -0.011158
1-Nov-74 -0.000361
4-Nov-74 -0.012100
5-Nov-74 0.026657
6-Nov-74 -0.008344
7-Nov-74 0.004200
8-Nov-74 -0.007099
11-Nov-74 0.008214
12-Nov-74 -0.020011
13-Nov-74 0.000000
14-Nov-74 -0.001183
15-Nov-74 -0.016388
18-Nov-74 -0.035037
19-Nov-74 -0.017394
20-Nov-74 -0.007263
21-Nov-74 -0.001673
22-Nov-74 0.011059
25-Nov-74 -0.005461
26-Nov-74 0.008694
27-Nov-74 0.003289
29-Nov-74 -0.001017
2-Dec-74 -0.025280
3-Dec-74 -0.010630
4-Dec-74 0.003403
5-Dec-74 -0.019344
6-Dec-74 -0.016114
9-Dec-74 0.004051
10-Dec-74 0.024020
11-Dec-74 0.002492
12-Dec-74 0.001713
13-Dec-74 -0.006037
16-Dec-74 -0.010021
17-Dec-74 0.018251
18-Dec-74 0.009957
19-Dec-74 0.001558
20-Dec-74 -0.009844
23-Dec-74 -0.014771
24-Dec-74 0.014857
26-Dec-74 0.010595
27-Dec-74 -0.004266
30-Dec-74 0.001810
31-Dec-74 0.021533
2-Jan-75 0.025639
3-Jan-75 0.003955
6-Jan-75 0.004192
7-Jan-75 0.006262
8-Jan-75 -0.009030
9-Jan-75 0.015518
10-Jan-75 0.020968
13-Jan-75 -0.006998
14-Jan-75 -0.008377
15-Jan-75 0.007230
16-Jan-75 0.003597
17-Jan-75 -0.016943
20-Jan-75 0.004375
21-Jan-75 -0.008572
22-Jan-75 0.016685
23-Jan-75 0.006359
24-Jan-75 0.014998
27-Jan-75 0.039078
28-Jan-75 0.003046
29-Jan-75 0.016106
30-Jan-75 -0.013514
31-Jan-75 0.010439
3-Feb-75 0.011013
4-Feb-75 -0.004737
5-Feb-75 0.013812
6-Feb-75 -0.005126
7-Feb-75 -0.003165
10-Feb-75 -0.004944
11-Feb-75 -0.001115
12-Feb-75 0.010500
13-Feb-75 0.016629
14-Feb-75 0.010015
18-Feb-75 -0.003950
19-Feb-75 0.006960
20-Feb-75 0.012208
21-Feb-75 0.005890
24-Feb-75 -0.017112
25-Feb-75 -0.024100
26-Feb-75 0.012403
27-Feb-75 0.004189
28-Feb-75 0.010805
3-Mar-75 0.019051
4-Mar-75 0.006121
5-Mar-75 -0.006493
6-Mar-75 0.011942
7-Mar-75 0.010882
10-Mar-75 0.007830
11-Mar-75 -0.006751
12-Mar-75 -0.009340
13-Mar-75 -0.000930
14-Mar-75 0.013749
17-Mar-75 0.016885
18-Mar-75 -0.009052
19-Mar-75 -0.012740
20-Mar-75 -0.007122
21-Mar-75 -0.001230
24-Mar-75 -0.025725
25-Mar-75 0.005999
26-Mar-75 0.024469
27-Mar-75 0.005312
31-Mar-75 -0.002739
1-Apr-75 -0.008553
2-Apr-75 -0.001339
3-Apr-75 -0.011005
4-Apr-75 -0.006554
7-Apr-75 -0.005861
8-Apr-75 0.008534
9-Apr-75 0.025053
10-Apr-75 0.017318
11-Apr-75 0.010508
14-Apr-75 0.022103
15-Apr-75 0.010075
16-Apr-75 0.000773
17-Apr-75 0.004597
18-Apr-75 -0.013460
21-Apr-75 0.009191
22-Apr-75 -0.002108
23-Apr-75 -0.014310
24-Apr-75 0.001458
25-Apr-75 0.010129
28-Apr-75 -0.002217
29-Apr-75 -0.008593
30-Apr-75 0.022788
1-May-75 0.011713
2-May-75 0.021084
5-May-75 0.008391
6-May-75 -0.024404
7-May-75 0.002061
8-May-75 0.004854
9-May-75 0.011457
12-May-75 -0.003129
13-May-75 0.003139
14-May-75 0.010116
15-May-75 -0.011564
16-May-75 -0.013183
19-May-75 0.000096
20-May-75 -0.008595
21-May-75 -0.014221
22-May-75 0.000281
23-May-75 0.015863
27-May-75 -0.006960
28-May-75 -0.010979
29-May-75 -0.002497
30-May-75 0.021215
2-Jun-75 0.017206
3-Jun-75 -0.000555
4-Jun-75 -0.007304
5-Jun-75 0.002607
6-Jun-75 -0.002980
9-Jun-75 -0.011362
10-Jun-75 -0.009613
11-Jun-75 0.002956
12-Jun-75 -0.006355
13-Jun-75 0.006298
16-Jun-75 0.012238
17-Jun-75 -0.007130
18-Jun-75 -0.000941
19-Jun-75 0.021164
20-Jun-75 0.011936
23-Jun-75 0.010977
24-Jun-75 0.004891
25-Jun-75 0.004223
26-Jun-75 0.001616
27-Jun-75 -0.001167
30-Jun-75 0.006723
